Date,Open,High,Low,Close,Adj Close,Volume
2018-06-04,135.250000,135.289993,134.179993,134.279999,128.356979,180500
2018-06-05,133.630005,133.750000,133.360001,133.460007,127.573151,94700
2018-06-06,136.029999,136.179993,135.380005,136.169998,130.163605,141500
2018-06-07,136.759995,137.419998,136.419998,136.449997,130.431259,233500
2018-06-08,136.389999,136.410004,135.789993,136.210007,130.201859,107100
2018-06-11,136.479996,137.559998,136.470001,137.149994,131.100372,95200
2018-06-12,134.699997,134.979996,134.389999,134.550003,128.615067,225000
2018-06-13,135.839996,135.929993,135.289993,135.410004,129.437134,112400
2018-06-14,135.399994,135.789993,135.320007,135.440002,129.465805,76800
2018-06-15,136.240005,136.380005,135.210007,135.809998,129.819489,150400
2018-06-18,135.619995,136.550003,135.589996,136.520004,130.498169,135400
2018-06-19,135.800003,136.190002,135.529999,136.149994,130.144485,158100
2018-06-20,135.199997,135.300003,134.259995,134.369995,128.442993,117600
2018-06-21,133.589996,133.589996,132.190002,132.660004,126.808426,155600
2018-06-22,131.889999,131.929993,130.720001,131.000000,125.221657,209600
2018-06-25,129.850006,129.979996,128.229996,128.570007,122.898842,205700
2018-06-26,129.270004,129.770004,128.630005,129.210007,123.510605,167400
2018-06-27,128.639999,128.639999,127.099998,127.110001,121.503235,323500
2018-06-28,128.139999,129.389999,128.059998,129.089996,123.395889,173400
2018-06-29,129.389999,129.899994,128.779999,128.809998,123.128242,176600
2018-07-02,127.519997,128.059998,127.000000,127.930000,122.287071,101500
2018-07-03,128.330002,128.350006,127.250000,127.400002,121.780449,96500
2018-07-05,128.380005,129.300003,128.380005,129.070007,123.376793,120800
2018-07-06,129.429993,129.940002,129.089996,129.559998,123.845169,84300
2018-07-09,130.229996,130.809998,130.229996,130.699997,124.934883,69500
2018-07-10,129.179993,129.440002,129.009995,129.270004,123.567970,120100
2018-07-11,128.679993,128.740005,127.779999,128.059998,122.411324,75300
2018-07-12,129.059998,129.350006,128.820007,129.179993,123.481926,79700
2018-07-13,129.119995,129.669998,129.080002,129.509995,123.797363,74900
2018-07-16,129.710007,129.710007,129.399994,129.509995,123.797363,100500
2018-07-17,130.789993,131.929993,130.699997,131.449997,125.651794,135600
2018-07-18,132.610001,132.949997,131.970001,132.089996,126.263573,182200
2018-07-19,131.720001,132.020004,131.460007,131.770004,125.957695,107700
2018-07-20,132.100006,132.270004,131.729996,131.800003,125.986374,123000
2018-07-23,131.440002,131.820007,131.250000,131.729996,125.919434,126800
2018-07-24,132.770004,133.179993,132.210007,132.580002,126.731964,118200
2018-07-25,131.580002,132.350006,129.809998,132.210007,126.378273,270700
2018-07-26,133.190002,133.589996,132.990005,133.330002,127.448883,135600
2018-07-27,134.389999,134.759995,133.960007,134.460007,128.529037,168100
2018-07-30,134.830002,135.570007,134.800003,134.979996,129.026077,149900
2018-07-31,131.979996,132.289993,131.660004,131.839996,126.024582,198700
2018-08-01,132.500000,133.179993,131.470001,131.630005,125.823875,131800
2018-08-02,130.550003,131.100006,129.949997,131.050003,125.269447,119300
2018-08-03,130.399994,131.639999,129.770004,131.300003,125.508415,157700
2018-08-06,128.460007,128.690002,128.070007,128.449997,122.784126,198200
2018-08-07,128.759995,129.139999,128.470001,128.520004,122.851044,270900
2018-08-08,127.750000,127.750000,127.050003,127.089996,121.484116,208400
2018-08-09,126.500000,126.500000,125.419998,125.449997,119.916458,191100
2018-08-10,125.050003,125.050003,124.129997,124.230003,118.750275,233000
2018-08-13,124.059998,124.320000,123.480003,123.500000,118.052467,229200
2018-08-14,123.919998,123.919998,123.250000,123.449997,118.004669,131000
2018-08-15,122.559998,122.559998,121.419998,121.849998,116.475243,191500
2018-08-16,122.000000,123.120003,121.919998,122.760002,117.345116,132900
2018-08-17,122.629997,123.550003,122.440002,123.279999,117.842171,135100
2018-08-20,122.760002,123.559998,122.760002,123.269997,117.832619,126400
2018-08-21,122.949997,122.949997,122.500000,122.570000,117.163490,182600
2018-08-22,124.519997,124.760002,123.580002,123.739998,118.281883,262900
2018-08-23,123.239998,123.239998,122.059998,122.260002,116.867165,184300
2018-08-24,123.019997,123.129997,122.470001,122.839996,117.421585,93200
2018-08-27,125.610001,127.010002,125.220001,126.470001,120.891472,370500
2018-08-28,126.739998,127.089996,126.010002,126.070000,120.509117,169100
2018-08-29,126.849998,127.769997,126.739998,127.480003,121.856918,249000
2018-08-30,125.660004,126.089996,124.830002,125.260002,119.734840,165200
2018-08-31,124.599998,124.790001,123.800003,124.080002,118.606888,152600
2018-09-04,122.169998,122.419998,121.650002,122.010002,116.628204,244500
2018-09-05,120.510002,121.260002,120.309998,120.470001,115.156128,290800
2018-09-06,120.500000,120.500000,119.320000,120.190002,114.888474,136600
2018-09-07,119.559998,119.769997,119.019997,119.300003,114.037735,190300
2018-09-10,119.550003,119.660004,119.150002,119.180000,113.923019,104500
2018-09-11,120.070000,120.089996,119.519997,119.919998,114.630379,172200
2018-09-12,119.800003,120.320000,119.639999,119.910004,114.620827,110500
2018-09-13,121.750000,122.410004,121.599998,121.959999,116.580399,149900
2018-09-14,122.709999,122.830002,122.059998,122.279999,116.886276,131400
2018-09-17,122.669998,123.019997,122.410004,122.480003,117.077461,147300
2018-09-18,124.379997,125.300003,124.269997,125.029999,119.514984,266900
2018-09-19,124.980003,125.650002,124.980003,125.320000,119.792191,130900
2018-09-20,125.419998,125.889999,124.690002,124.949997,119.438507,136000
2018-09-21,124.650002,124.949997,124.309998,124.720001,119.218658,113600
2018-09-24,124.339996,124.660004,123.720001,124.000000,118.530418,117900
2018-09-25,125.320000,125.610001,124.769997,124.879997,119.371597,169900
2018-09-26,124.949997,125.300003,124.309998,125.139999,119.620140,271000
2018-09-27,124.800003,125.349998,124.379997,124.610001,120.811157,151200
2018-09-28,124.510002,124.989998,124.180000,124.349998,120.559082,167300
2018-10-01,124.599998,125.040001,124.410004,124.820000,121.014755,147200
2018-10-02,125.529999,126.019997,125.440002,125.709999,121.877625,177100
2018-10-03,122.970001,123.339996,122.419998,122.699997,118.959381,192000
2018-10-04,122.699997,122.970001,121.540001,122.180000,118.455238,139500
2018-10-05,122.860001,122.860001,121.370003,121.500000,117.795967,272500
2018-10-08,121.589996,121.879997,120.379997,121.720001,118.009270,180000
2018-10-09,119.699997,120.180000,119.180000,119.919998,116.264137,182500
2018-10-10,119.720001,119.900002,117.779999,117.779999,114.189377,454400
2018-10-11,117.790001,118.489998,115.769997,116.750000,113.190781,292400
2018-10-12,117.300003,117.440002,115.830002,116.760002,113.200478,318500
2018-10-15,115.360001,116.010002,114.949997,115.629997,112.104919,326900
2018-10-16,117.209999,118.239998,116.930000,118.040001,114.441452,275600
2018-10-17,118.010002,118.059998,116.940002,117.730003,114.140907,224500
2018-10-18,117.910004,118.389999,116.519997,116.669998,113.113220,230000
2018-10-19,116.820000,117.389999,116.029999,116.320000,112.773888,193400
2018-10-22,118.739998,118.750000,116.400002,117.099998,113.530106,238700
2018-10-23,115.779999,118.570000,115.570000,117.970001,114.373581,311600
2018-10-24,116.680000,116.720001,114.400002,114.570000,111.077232,432000
2018-10-25,115.550003,117.290001,115.180000,116.660004,113.103523,334700
2018-10-26,116.000000,118.190002,115.739998,117.300003,113.724014,207700
2018-10-29,115.800003,118.019997,114.139999,115.309998,111.794678,431700
2018-10-30,115.199997,116.400002,115.000000,116.239998,112.696320,313100
2018-10-31,117.220001,117.720001,116.870003,117.050003,113.481636,238400
2018-11-01,116.900002,117.809998,116.300003,117.699997,114.111816,275500
2018-11-02,117.000000,117.339996,114.550003,115.459999,111.940102,397500
2018-11-05,115.089996,115.959999,115.089996,115.410004,111.891640,241900
2018-11-06,117.269997,117.870003,116.739998,117.580002,113.995476,252200
2018-11-07,118.209999,119.480003,118.059998,119.309998,115.672737,256900
2018-11-08,117.809998,118.160004,116.919998,117.290001,113.714317,274400
2018-11-09,117.349998,117.550003,116.699997,117.239998,113.665833,133900
2018-11-12,117.209999,117.300003,115.389999,115.570000,112.046753,297000
2018-11-13,115.500000,116.110001,114.800003,115.110001,111.600777,250100
2018-11-14,116.959999,117.650002,116.379997,116.879997,113.316818,247000
2018-11-15,116.339996,117.300003,115.919998,117.000000,113.433151,184800
2018-11-16,115.820000,117.250000,115.800003,116.959999,113.394379,120400
2018-11-19,118.339996,118.459999,116.860001,117.139999,113.568893,228600
2018-11-20,117.940002,118.300003,116.970001,117.290001,113.714317,284900
2018-11-21,119.220001,120.089996,118.930000,119.250000,115.614563,228700
2018-11-23,119.519997,119.959999,119.320000,119.709999,116.060539,134000
2018-11-26,120.550003,121.309998,120.540001,121.269997,117.572975,149400
2018-11-27,121.879997,122.150002,120.669998,121.000000,117.311211,323900
2018-11-28,120.610001,121.580002,119.589996,121.580002,117.873535,281100
2018-11-29,121.519997,122.320000,121.379997,121.779999,118.067436,125600
2018-11-30,120.800003,121.580002,120.800003,121.480003,117.776581,194700
2018-12-03,123.260002,123.820000,123.120003,123.510002,119.744698,261000
2018-12-04,122.269997,122.849998,120.320000,120.879997,117.194870,273500
2018-12-06,120.269997,121.839996,119.410004,121.830002,118.115913,354600
2018-12-07,121.650002,122.029999,119.400002,119.970001,116.312614,206100
2018-12-10,121.050003,121.269997,119.559998,120.940002,117.253044,344200
2018-12-11,120.680000,121.150002,119.940002,120.410004,116.739204,322000
2018-12-12,122.349998,122.900002,121.849998,121.889999,118.174080,145400
2018-12-13,121.540001,121.540001,120.370003,120.779999,117.097923,217400
2018-12-14,120.330002,121.019997,119.900002,120.099998,116.438652,132000
2018-12-17,120.000000,120.510002,119.120003,119.550003,115.905426,189100
2018-12-18,120.879997,121.269997,119.839996,120.010002,116.351395,181700
2018-12-19,120.510002,122.000000,118.870003,119.379997,115.740593,207900
2018-12-20,119.000000,119.529999,117.379997,118.449997,114.838951,176900
2018-12-21,115.620003,116.209999,113.900002,113.959999,110.485832,379700
2018-12-24,113.449997,113.570000,111.570000,111.809998,108.401375,335800
2018-12-26,112.540001,113.889999,111.120003,113.720001,110.253151,390600
2018-12-27,113.410004,115.480003,113.120003,115.480003,111.959496,230400
2018-12-28,115.959999,117.250000,115.779999,116.339996,112.793274,179300
2018-12-31,116.440002,116.769997,115.389999,116.080002,112.541206,184700
